Reactant,product,5p dft,5p catscore,accuracy,10p dft,10p catscore,accuracy,20p dft,20p catscore,accuracy,50p dft,50p catscore,accuracy,100p dft,100p catscore,accuracy,1layer,1layer catscore,accuracy,2layer,2layer catscore,accuracy,3layer,3layer catscore,accuracy,4layer,4layer catscore,accuracy,5layer,5layer catscore,accuracy,base dft,base catscore,accuracy,large dft,large catscore,accuracy,target dft,f_theta,accuracy
C/C=C(/C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.8542945736,0.386035833,0,not_found,0.3345214524,0,not_found,0.8727492193,1,not_found,0.3553570551,0,not_found,0.8574676576,1,not_found,0.8333133481,1,not_found,0.8587226252,1,not_found,0.8587226252,1,not_found,0.8574676576,1,not_found,0.8733634653,1,not_found,0.8727492193,1,not_found,0.8574676576,1,not_found,0.9409607931,1
CCOC(=O)C1=CN(C(C)=O)CCC1,CCOC(=O)[C@@H]1CCCN(C(C)=O)C1,0.7926390723,0.6040758557,1,0.7892192468,0.6040758557,1,0.694581174,0.7934391314,1,0.9293856774,0.6040758557,1,0.9293856774,0.7559415609,1,0.9293856774,0.7559415609,1,0.9293856774,0.7559415609,1,0.9293856774,0.7559415609,1,0.9293856774,0.7559415609,1,0.9293856774,0.7559415609,1,0.9293856774,0.7559415609,1,0.9293856774,0.7559415609,1,0.9293856774,0.755941223,1
CC1=CCCO1,C[C@H]1CCCO1,not_found,0.05841337229,0,not_found,0.02638495371,0,not_found,0.05841337229,0,not_found,0.05234072672,0,not_found,0.1109272793,0,not_found,0.952765778,1,not_found,0.1109272793,0,not_found,0.07272894816,0,not_found,0.1109272793,0,not_found,0.09068877202,0,not_found,0.2507492174,0,not_found,0.0294790198,0,not_found,0.1109267239,0
CC(C)(C)OC(=O)C(=O)N/C(=C\C1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C@@H](CC1CC1)C(=O)OCc1ccccc1,0.007815294757,0.769797563,1,0.9830603152,0.9458430119,1,0.9723739238,0.4121199819,0,0.9270617237,0.9347640235,1,0.96714162,0.9497406385,1,0.9645601236,0.889202123,1,0.9645601236,0.9344783959,1,0.9636758004,0.9418494021,1,0.8494285849,0.9612700704,1,0.9645601236,0.9612700704,1,0.9299262857,0.9612700704,1,0.9270617237,0.9344783959,1,0.9585573928,0.8042664192,1
C/C(=C\c1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,0.9423860057,0.1102020997,0,0.9520269211,0.8483990183,1,0.9504024458,0.02958891553,0,0.9567971668,0.8446399401,1,0.957802827,0.9555786446,1,0.957802827,0.9555785342,1,0.957802827,0.9483469837,1,0.957802827,0.9555786446,1,0.957802827,0.8687205401,1,0.957802827,0.8573561322,1,0.9581766944,0.8687205401,1,0.9329560738,0.03295747001,0,0.9459370041,0.75262951,1
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,not_found,0.9448049974,1,not_found,0.9829490322,1,not_found,0.9745550145,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448048918,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9829490322,1,not_found,0.9743461706,1
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.908100575,0.8082155694,1,0.910796487,0.9473155272,1,0.9143840185,0.9067288152,1,0.9203104636,0.6833333905,1,0.9150180134,0.5829729807,1,0.9143840185,0.5532509286,1,0.9143840185,0.5532513573,1,0.9143840185,0.5532513573,1,0.9143840185,0.08055323771,0,0.9159882359,0.8797936428,1,0.9180098981,0.1903291614,0,0.9209438085,0.08217281966,0,0.9062626729,0.8660169968,1
COC(=O)/C=C(/NC(C)=O)C(C)(C)C,COC(=O)C[C@@H](NC(C)=O)C(C)(C)C,not_found,0.2347500077,0,not_found,0.2347500077,0,not_found,0.05681155575,0,not_found,0.2347500077,0,not_found,0.9785890099,1,not_found,0.9768838305,1,not_found,0.9768837159,1,not_found,0.4324440031,0,not_found,0.9785890099,1,not_found,0.4324440031,0,not_found,0.4324440031,0,not_found,0.9768837159,1,not_found,0.432443565,0
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@@H](C)C(=O)OC,0.978594116,0.1520167593,0,0.9686395202,0.6491952262,1,0.9300672035,0.6491952262,1,0.9584269029,0.1520167593,0,0.9385378627,0.4746695883,0,0.9491555277,0.9733743165,1,0.9541778788,0.5980050007,1,0.9357792585,0.64995109,1,0.9686395202,0.6491952262,1,0.9686395202,0.6491952262,1,0.9491555277,0.9733743165,1,0.9385378627,0.4746695883,0,0.8146821334,0.9337830198,1
CC1=CC(=O)OCC1,C[C@H]1CCOC(=O)C1,not_found,3.99E-07,0.00E+00,not_found,4.82E-08,0.00E+00,not_found,3.39E-08,0.00E+00,not_found,0.0001788304891,0,not_found,4.06E-06,0.00E+00,not_found,4.06E-06,0.00E+00,not_found,1.74E-06,0.00E+00,not_found,1.74E-06,0.00E+00,not_found,4.06E-06,0.00E+00,not_found,4.06E-06,0.00E+00,not_found,2.64E-07,0.00E+00,not_found,2.52E-05,0.00E+00,not_found,0.000005050843613,0
C=C(NC(C)=O)c1ccccc1OC,COc1ccccc1[C@@H](C)NC(C)=O,0.9451075007,0.1771764661,0,0.8858524108,0.8610833543,1,0.9596165566,0.1771764661,0,0.9596165566,0.1771764661,0,0.8143172886,0.8376655888,1,0.9109757857,0.7760026717,1,0.8143172886,0.8376655888,1,0.8143172886,0.7867834624,1,0.8143172886,0.8559333454,1,0.8713388181,0.865717467,1,0.8143172886,0.8376655888,1,0.8858524108,0.8610833543,1,0.8630395625,0.7760029492,1
C=C(CCCC)OC(=O)c1ccco1,CCCC[C@H](C)OC(=O)c1ccccc1,not_found,0.730884127,1,not_found,0.6508355855,1,not_found,0.820706487,1,not_found,0.730884127,1,not_found,0.6938769124,1,not_found,0.6514633815,1,not_found,0.6514625272,1,not_found,0.6510914163,1,not_found,0.6514625272,1,not_found,0.6517202165,1,not_found,0.6599527301,1,not_found,0.6514625272,1,not_found,0.6514625272,1
CC(=O)NC1=CCc2ccccc21,CC(=O)N[C@@H]1CCc2ccccc21,0.8460329445,0.494834468,0,0.948644313,0.08656686651,0,0.9830606825,0.494834468,0,0.4060230828,0.494834468,0,0.9190279755,0.9381717195,1,0.9014770982,0.9381717195,1,0.9190279755,0.9012973667,1,0.9190279755,0.9381717195,1,0.9190279755,0.9817563158,1,0.9190279755,0.9381717195,1,0.9190279755,0.9381717195,1,0.9014770982,0.9012973667,1,0.9830606825,0.494833996,0
COc1cccc2c1C=C(NC(C)=O)CC2,COc1cccc2c1C[C@@H](NC(C)=O)CC2,0.915,0.6391360252,1,0.3095206413,0.6391360252,1,0.8432059003,0.6391360252,1,0.8432059003,0.3509232691,0,0.8987525234,0.6966131396,1,0.9140645864,0.948941119,1,0.9185003178,0.9121201001,1,0.9741601769,0.948941119,1,0.9741601769,0.948941119,1,0.9741601769,0.948941119,1,0.8432059003,0.948941119,1,0.8432059003,0.948941119,1,0.9239247635,0.9392575681,1
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,not_found,0.9448049974,1,not_found,0.9829490322,1,not_found,0.9745550145,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448048918,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9829490322,1,not_found,0.979372328,1
C=C(c1ccccc1)C(C)C,CC(C)[C@@H](C)c1ccccc1,0.8991798984,0.3707827889,0,0.9956699561,0.1607249714,0,0.9965173245,0.8406887252,1,0.9989194905,0.2346918914,0,0.9515246457,0.9134128403,1,0.9515246457,0.9134129356,1,0.9494753914,0.9134128403,1,0.7968820984,0.792461025,1,0.9494753914,0.9134128403,1,0.9752727109,0.9134128403,1,0.9515246457,0.9134128403,1,0.7603805726,0.8486927332,1,0.9515246457,0.9134131398,1
CCOC(=O)/C=C(/C)NC(C)=O,CCOC(=O)C[C@@H](C)NC(C)=O,0.9581841179,0.9098065804,1,0.9965468735,0.9098065804,1,0.9687194713,0.9585911324,1,0.9860213333,0.9098065804,1,0.9860213333,0.9585911324,1,0.9860213333,0.9585910253,1,0.9860213333,0.9585911324,1,0.9860213333,0.9585911324,1,0.9860213333,0.9585911324,1,0.9860213333,0.9585911324,1,0.9860213333,0.9585911324,1,0.9687194713,0.942660122,1,0.9235307665,0.3045697448,0
C=C(NC(C)=O)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,0.9791355977,0.8377905823,1,0.711125003,0.02497875312,0,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377903326,1,0.9871196405,0.8978516313,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.8915464529,0.8978516313,1,0.9871196405,0.8377905823,1,0.9622705262,0.88974347,1
CCOC(=O)/C(C)=C(\C(=O)OCc1ccccc1)c1ccsc1,CCOC(=O)[C@@H](C)[C@H](C(=O)OCc1ccccc1)c1ccsc1,not_found,0.8163726039,1,not_found,0.9158690887,1,not_found,0.8923686226,1,not_found,0.9376151302,1,not_found,0.9376151302,1,not_found,0.9376154446,1,not_found,0.9376151302,1,not_found,0.9376151302,1,not_found,0.9363741814,1,not_found,0.9376151302,1,not_found,0.9376151302,1,not_found,0.9376151302,1,not_found,0.937615235,1
COc1ccc(-c2cc3ccccc3o2)cc1,COc1ccc([C@@H]2Cc3ccccc3O2)cc1,not_found,0.9897735499,1,not_found,0.9784143901,1,not_found,0.9897735499,1,not_found,0.9083424394,1,not_found,0.962013532,1,not_found,0.9622404155,1,not_found,0.9622404155,1,not_found,0.9622404155,1,not_found,0.9622404155,1,not_found,0.9622404155,1,not_found,0.9683027338,1,not_found,0.9622404155,1,not_found,0.962240308,1
COC(=O)C1=COc2ccc(C(C)(C)C)cc2O1,COC(=O)[C@H]1COc2ccc(C(C)(C)C)cc2O1,not_found,0.9629618192,1,not_found,0.9714350028,1,not_found,0.9779671219,1,not_found,0.6031492756,1,not_found,0.9350566982,1,not_found,0.9302285652,1,not_found,0.9929822739,1,not_found,0.9350566982,1,not_found,0.9170684662,1,not_found,0.9857471515,1,not_found,0.9350566982,1,not_found,0.9929822739,1,not_found,0.9932054185,1
CC(C)(C)OC(=O)C(=O)N/C(=C\C1CC1)C(=O)OCc1ccccc1,CC(C)(C)OC(=O)C(=O)N[C@@H](CC1CC1)C(=O)OCc1ccccc1,0.007815294757,0.7697972189,1,0.9830603152,0.9458432233,1,0.9723739238,0.4121204731,0,0.9270617237,0.9347639191,1,0.96714162,0.9497407447,1,0.9645601236,0.8892019375,1,0.9645601236,0.934478187,1,0.9636758004,0.9418495073,1,0.8494285849,0.9612701778,1,0.9645601236,0.9612701778,1,0.9299262857,0.9612701778,1,0.9270617237,0.934478187,1,0.969178305,0.9559979752,1
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.9304307959,0.05519167831,0,0.9820369612,0.01704841249,0,0.9763824266,0.02544402281,0,0.842129955,0.05519167831,0,0.9954076629,0.9903885584,1,0.917814119,0.9582974102,1,0.9176389388,0.9582974102,1,0.917814119,0.9582974102,1,0.917814119,0.9656420395,1,0.9502062807,0.9582974102,1,0.917814119,0.9582974102,1,0.9806494485,0.9894652241,1,0.9685542778,0.9176901854,1
C=C(NC(C)=O)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,0.9791355977,0.8377905823,1,0.711125003,0.02497875312,0,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377900829,1,0.9871196405,0.8978516313,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.8915464529,0.8978516313,1,0.9871196405,0.8377905823,1,0.9653269829,0.8963176858,1
CC(C)/C=C(\C#N)CC(=O)[O-],CC(C)C[C@H](C#N)CC(=O)[O-],not_found,0.8534969919,1,not_found,0.969263274,1,not_found,0.8713580424,1,not_found,0.9446157741,1,not_found,0.9469078396,1,not_found,0.9832079516,1,not_found,0.9832079516,1,not_found,0.9832079516,1,not_found,0.9446157741,1,not_found,0.9832079516,1,not_found,0.9446157741,1,not_found,0.9446157741,1,not_found,0.9469078396,1
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.960564297,0.8897807662,1,0.9588234741,0.1514240841,0,0.9666548682,0.9703705616,1,0.9764304945,0.85866319,1,0.9750559352,0.9874264711,1,0.9666548682,0.9703705616,1,0.9666548682,0.9670202544,1,0.9666548682,0.9670202544,1,0.9666548682,0.9703705616,1,0.9666548682,0.9703705616,1,0.9666548682,0.9703705616,1,0.9773174757,0.9670202544,1,0.9662417366,0.9700612829,1
CCOC(=O)/C=C1\Nc2ccccc2OC1=O,CCOC(=O)C[C@H]1Nc2ccccc2OC1=O,0.8664372134,0.7652532822,1,0.4377609745,0.8320531104,1,0.463579472,0.7566986151,1,0.9139001088,0.6608337809,1,0.9139001088,0.872970449,1,0.8075179503,0.7151382025,1,0.7617224961,0.6857634281,1,0.7617224961,0.6857634281,1,0.7617224961,0.6857634281,1,0.8112256463,0.6857634281,1,0.7617224961,0.6857634281,1,0.9204770467,0.8266618931,1,0.9204770467,0.8266615728,1
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.7805760211,0.7134466077,1,0.9670057049,0.05926627657,0,0.9484120033,0.9055127823,1,0.8846698326,0.1969714953,0,0.8818454989,0.9163541201,1,0.8650066576,0.9163541201,1,0.7771155398,0.8624276692,1,0.9184174824,0.8624276692,1,0.7771155398,0.7055029337,1,0.7771155398,0.6877054722,1,0.8818454989,0.9163541201,1,0.9081719812,0.1478140953,0,0.8752746498,0.8626699992,1
COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1C(NC(C)=O)=CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C@@H](NC(C)=O)CC2,0.7725872583,0.3960526199,0,0.7604337288,0.2394723125,0,0.7821967096,0.2286557555,0,0.7821967096,0.3895017856,0,0.7649414352,0.248014419,0,0.6975708971,0.3895017856,0,0.7773688428,0.3895017856,0,0.7690268115,0.3895017856,0,0.7690268115,0.2539686831,0,0.7690268115,0.2539686831,0,0.7807303996,0.3821267675,0,0.7773688428,0.3895017856,0,0.7559608718,0.2385103494,0
C=C(c1ccccc1)C(C)C,CC(C)[C@H](C)c1ccccc1,0.914196327,0.6292124754,1,0.8500390806,0.8392714995,1,0.9337288423,0.1593035171,0,0.9811454753,0.7629222702,1,0.7036222003,0.8478116408,1,0.9424249657,0.9277930386,1,0.9175578798,0.977128634,1,0.781276897,0.977128634,1,0.781276897,0.977128634,1,0.6446803993,0.9041000351,1,0.9811454753,0.977128634,1,0.8774482394,0.1513029732,0,0.8760932765,0.9346602647,1
COc1cccc2c1C=C(NC(C)=O)CC2,COc1cccc2c1C[C@H](NC(C)=O)CC2,not_found,0.3608601838,0,not_found,0.3608601838,0,not_found,0.3608601838,0,not_found,0.3608601838,0,not_found,0.601959339,1,not_found,0.08787608822,0,not_found,0.08787594156,0,not_found,0.601959339,1,not_found,0.05105548431,0,not_found,0.601959339,1,not_found,0.05105548431,0,not_found,0.04601302737,0,not_found,0.3033855587,0
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,not_found,0.9448049974,1,not_found,0.9829490322,1,not_found,0.9745550145,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448048918,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9829490322,1,not_found,0.624065685,1
C=C(NC(C)=O)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,not_found,0.1621794079,0,not_found,0.9750201018,1,not_found,0.1621794079,0,not_found,0.1621794079,0,not_found,0.91182241,1,not_found,0.911822213,1,not_found,0.91182241,1,not_found,0.91182241,1,not_found,0.91182241,1,not_found,0.91182241,1,not_found,0.91182241,1,not_found,0.8149843472,1,not_found,0.9031628602,1
C=C(c1ccccc1)P(=O)(O)O,C[C@@H](c1ccccc1)P(=O)(O)O,0.8544393206,0.8993370013,1,0.8538074387,0.878955242,1,0.978721889,0.9396317494,1,0.978721889,0.9396317494,1,0.978721889,0.9396317494,1,0.9242154727,0.7984237632,1,0.8623080926,0.8849757766,1,0.8623080926,0.8849757766,1,0.8623080926,0.7984234657,1,0.978721889,0.8849757766,1,0.978721889,0.9396317494,1,0.978721889,0.9396317494,1,0.9984683791,0.8793316517,1
CC/C(=C\C(=O)OC)NC(C)=O,CC[C@@H](CC(=O)OC)NC(C)=O,0.990003895,0.09413692357,0,0.2891609401,0.09413692357,0,0.9933329372,0.2198850816,0,0.9778840275,0.09413692357,0,0.9778840275,0.582131057,1,0.9778840275,0.978982106,1,0.9778840275,0.8986712903,1,0.9778840275,0.9701579757,1,0.9778840275,0.582131057,1,0.9778840275,0.582131057,1,0.9778840275,0.582131057,1,0.9825908478,0.02487609111,0,0.9589199667,0.9439500546,1
CCCCC1=CC(=O)CC1,CCCC[C@@H]1CCC(=O)C1,not_found,0.9213637055,1,not_found,0.9213637055,1,not_found,0.6199806503,1,not_found,0.237440787,0,not_found,0.9227749995,1,not_found,0.9227752058,1,not_found,0.9227749995,1,not_found,0.9227749995,1,not_found,0.9227749995,1,not_found,0.9227749995,1,not_found,0.3108252616,0,not_found,0.9227749995,1,not_found,0.9227753089,1
C/C(=C\C(=O)c1ccccc1)S(=O)(=O)c1ccccc1,C[C@H](CC(=O)c1ccccc1)S(=O)(=O)c1ccccc1,0.8761203283,0.6365360166,1,0.6205690641,0.6841384417,1,0.9010188562,0.8947910544,1,0.8470067785,0.6365360166,1,0.9468801308,0.9733370463,1,0.7704773748,0.9733370463,1,0.9468801308,0.4539830115,0,0.9468801308,0.896935007,1,0.9468801308,0.9733370463,1,0.9468801308,0.4539830115,0,0.7252013434,0.4302075035,0,0.9323777054,0.9897352481,1,0.3557430507,0.8717622709,1
C/C(=C\c1ccccc1)C(=O)O,C[C@@H](Cc1ccccc1)C(=O)O,0.9313231966,0.8673682127,1,0.2673177319,0.9625087119,1,0.5897552757,0.732322131,1,0.8793305961,0.955948826,1,0.9157877982,0.9810130207,1,0.9581050928,0.04474174861,0,0.9586785793,0.955948826,1,0.9586785793,0.7211426336,1,0.9586785793,0.955948826,1,0.9586785793,0.8033632951,1,0.8503674302,0.6166759778,1,0.9779119914,0.9322271998,1,0.9586785793,0.7173557115,1
COCO/C=C(\NC(C)=O)c1ccccc1,COCOC[C@@H](NC(C)=O)c1ccccc1,not_found,0.3911954278,0,not_found,0.7793907976,1,not_found,0.3911954278,0,not_found,0.3911954278,0,not_found,0.7474068529,1,not_found,0.7474079221,1,not_found,0.7474068529,1,not_found,0.7474068529,1,not_found,0.7474068529,1,not_found,0.7474068529,1,not_found,0.7474068529,1,not_found,0.7474068529,1,not_found,0.8542164397,1
C/C=C(/C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,0.8768189419,0.6139586012,1,0.8611137781,0.665470887,1,0.8749168064,0.1272446282,0,0.8752661765,0.6446318393,1,0.8939754354,0.8825060157,1,0.6846509884,0.9142898992,1,0.8801499053,0.1903572978,0,0.8753318533,0.1903572978,0,0.8753318533,0.8298011139,1,0.8819323195,0.8298011139,1,0.8743478838,0.9360529603,1,0.8753827207,0.8024202433,1,0.8722302021,0.92856347,1
COC(=O)/C=C(\NC(C)=O)c1ccccc1,COC(=O)C[C@H](NC(C)=O)c1ccccc1,0.0003473278347,0.00154646715,0,0.9048574947,0.03487804729,0,0.0001362124052,0.09920953744,0,0.8766882262,0.3893232946,0,0.9894132811,0.8966038675,1,0.9757900589,0.8966040613,1,0.5511142926,0.8966038675,1,0.5511142926,0.8966038675,1,0.5511142926,0.01852404157,0,0.9894132811,0.9299810944,1,0.9757900589,0.9299810944,1,0.9508183639,0.8714374447,1,0.9508183639,0.871437172,1
C/C(=C\[N+](=O)[O-])c1ccccc1,C[C@@H](C[N+](=O)[O-])c1ccccc1,not_found,0.5870451356,1,not_found,0.88533425,1,not_found,0.8084932644,1,not_found,0.5870451356,1,not_found,0.9091917738,1,not_found,0.3215363662,0,not_found,0.9091917738,1,not_found,0.9654185725,1,not_found,0.3215363662,0,not_found,0.300561962,0,not_found,0.9091917738,1,not_found,0.9654185725,1,not_found,0.965418461,1
CCOC(=O)/C(C)=C/c1ccccc1,CCOC(=O)[C@@H](C)Cc1ccccc1,0.7832392251,0.8275608726,1,0.7175792247,0.9199734946,1,0.8203740895,0.3650668856,0,0.8394390834,0.8250192048,1,0.8394390834,0.846382937,1,0.9466993143,0.7967524847,1,0.8394390834,0.846382937,1,0.912285421,0.943434369,1,0.912285421,0.846382937,1,0.912285421,0.943434369,1,0.912285421,0.943434369,1,0.7569536244,0.8631347349,1,0.8651074232,0.3729890436,0
CC(C)=CCC/C(C)=C/CO,CC(C)=CCC[C@@H](C)CCO,not_found,0.4087468428,0,not_found,0.9686154716,1,not_found,0.3367831313,0,not_found,0.9868092233,1,not_found,0.9774961499,1,not_found,0.96276453,1,not_found,0.9627646376,1,not_found,0.9774961499,1,not_found,0.9774961499,1,not_found,0.9627646376,1,not_found,0.9627646376,1,not_found,0.9774961499,1,not_found,0.9627647488,1
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.960564297,0.8897807662,1,0.9588234741,0.1514240841,0,0.9666548682,0.9703705616,1,0.9764304945,0.85866319,1,0.9750559352,0.9874264711,1,0.9666548682,0.9703705616,1,0.9666548682,0.9670202544,1,0.9666548682,0.9670202544,1,0.9666548682,0.9703705616,1,0.9666548682,0.9703705616,1,0.9666548682,0.9703705616,1,0.9773174757,0.9670202544,1,0.9590823541,0.8617101013,1
CC1(C)OB(/C(=C/CCc2ccccc2)N2CCOC2=O)OC1(C)C,CC1(C)OB([C@@H](CCCc2ccccc2)N2CCOC2=O)OC1(C)C,not_found,1.29E-07,0.00E+00,not_found,1.03E-07,0.00E+00,not_found,1.14E-05,0.00E+00,not_found,4.02E-09,0.00E+00,not_found,1.50E-06,0.00E+00,not_found,1.53E-07,0.00E+00,not_found,1.53E-07,0.00E+00,not_found,1.53E-07,0.00E+00,not_found,1.53E-07,0.00E+00,not_found,1.53E-07,0.00E+00,not_found,1.53E-07,0.00E+00,not_found,1.53E-07,0.00E+00,not_found,0.0000001528971263,0
C/C=C(\C)C(=O)O,CC[C@H](C)C(=O)O,0.9810410306,0.6549000376,1,0.9362317891,0.8777209279,1,0.8039342126,0.9703051249,1,0.9906135088,0.9439865389,1,0.9836401982,0.9499887597,1,0.9836401982,0.8720148513,1,0.9634419299,0.8720148513,1,0.9634419299,0.9439865389,1,0.9634419299,0.9439865389,1,0.9634419299,0.8720148513,1,0.9890679145,0.9439865389,1,0.9906135088,0.952066235,1,0.9452894579,0.9447104039,1
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,not_found,0.9448049974,1,not_found,0.9829490322,1,not_found,0.9745550145,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9448049974,1,not_found,0.9829490322,1,not_found,0.9448047827,1
C=C(NC(C)=O)c1ccccc1,CC(=O)N[C@@H](C)c1ccccc1,0.9791355977,0.8377905823,1,0.711125003,0.02497875312,0,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8978516313,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.9871196405,0.8377905823,1,0.8915464529,0.8978516313,1,0.9871196405,0.8377905823,1,0.8919820595,0.9427304531,1
CCOC(=O)/C=C(\C)Oc1ccccc1Br,CCOC(=O)C[C@@H](C)Oc1ccccc1Br,0.9300726026,0.8913859065,1,0.03115198639,0.8434555493,1,0.582103933,0.6163646349,1,0.9291955188,0.6443124883,1,0.9611496767,0.6443124883,1,0.9020272078,0.7381793351,1,0.9676958967,0.9181295339,1,0.9752493408,0.825198836,1,0.9676958967,0.8181158069,1,0.9692381769,0.8181158069,1,0.9752493408,0.8181158069,1,0.9611496767,0.6443124883,1,0.8771402583,0.7468163231,1
CCOC(=O)C1=C(NC(=O)c2ccc(OC(F)F)cc2)CCCC1,CCOC(=O)[C@H]1CCCC[C@H]1NC(=O)c1ccc(OC(F)F)cc1,0.948246673,0.6921289385,1,0.9136871393,0.598095436,1,0.9441271435,0.8713314771,1,0.9433004147,0.8582631044,1,0.952724971,0.903817885,1,0.9530727925,0.8589647718,1,0.9433004147,0.858964951,1,0.9530727925,0.8582631044,1,0.9433004147,0.8582631044,1,0.9433004147,0.8582631044,1,0.9433004147,0.8582631044,1,0.9530727925,0.858964951,1,0.9530727925,0.858964503,1
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.9304307959,0.05519167831,0,0.9820369612,0.01704841249,0,0.9763824266,0.02544402281,0,0.842129955,0.05519167831,0,0.9954076629,0.9903885584,1,0.917814119,0.9582975209,1,0.9176389388,0.9582974102,1,0.917814119,0.9582974102,1,0.917814119,0.9656420395,1,0.9502062807,0.9582974102,1,0.917814119,0.9582974102,1,0.9806494485,0.9894652241,1,0.9621382728,0.5158012939,1
CCOC(=O)/C=C(\Sc1ccc(F)cc1)c1ccccc1,CCOC(=O)C[C@@H](Sc1ccc(F)cc1)c1ccccc1,not_found,0.169758127,0,not_found,0.169758127,0,not_found,0.09163419654,0,not_found,0.268821911,0,not_found,0.1710919632,0,not_found,0.268821911,0,not_found,0.3100702935,0,not_found,0.3100702935,0,not_found,0.3100702935,0,not_found,0.3100702935,0,not_found,0.3100702935,0,not_found,0.1710919632,0,not_found,0.1710919632,0
C/C(=C\c1ccccc1C)C(=O)O,Cc1ccccc1C[C@H](C)C(=O)O,not_found,0.5262394474,1,not_found,0.9847340064,1,not_found,0.9960256746,1,not_found,0.03629286134,0,not_found,0.03629286134,0,not_found,0.03629266232,0,not_found,0.03629286134,0,not_found,0.03629286134,0,not_found,0.03629286134,0,not_found,0.03629286134,0,not_found,0.03629286134,0,not_found,0.03629286134,0,not_found,0.9808045612,1
CC(=O)N/C(C)=C\C(=O)c1ccccc1,CC(=O)N[C@@H](C)CC(=O)c1ccccc1,0.9683517031,0.8605929979,1,0.9988690659,0.9475454994,1,0.9824993918,0.8605929979,1,0.9935067053,0.9680325447,1,0.9928887311,0.961410664,1,0.9928887311,0.961410664,1,0.9928887311,0.961410664,1,0.9928887311,0.961410664,1,0.9928887311,0.9519793691,1,0.9928887311,0.961410664,1,0.9928887311,0.961410664,1,0.9928887311,0.961410664,1,0.9549987151,0.9680325447,1
C=C(NC(C)=O)C(=O)O,CC(=O)N[C@@H](C)C(=O)O,0.8963807297,0.05621798354,0,0.9051972296,0.05621798354,0,0.9051972296,0.05621798354,0,0.9233035057,0.8989612776,1,0.9245315358,0.8044291853,1,0.9237937124,0.7882490579,1,0.9233424846,0.7348304313,1,0.9237937124,0.8044291853,1,0.9398413174,0.9036975839,1,0.9237937124,0.8989612776,1,0.9269134411,0.930987486,1,0.9241443224,0.7882493516,1,0.9213525564,0.8492703565,1
