Reactant,product,ee,nbo_charge,bond_energy,Vbur,L,B1,B5
C/C(=C\c1ccccc1)CO,CC(CO)[C@H](C)c1ccccc1,0.84,1.99607,-0.56682,0.6847628587,8.109931323,2.686160976,9.518451783
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@H](C)NC(C)=O,0.84,1.52534,-0.45633,0.6725505498,7.30823264,3.151412306,10.01600271
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.84,1.6247,-0.458595,0.7970264163,10.81465718,3.403991971,8.405787554
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.84,1.48848,-0.475105,0.7593819884,11.52166128,3.717027212,7.015503627
C/C(=C\c1ccccc1)CO,C[C@@H](CO)Cc1ccccc1,0.84,1.6074,-0.51205,0.8169027208,9.834352769,3.772378131,7.824580039
C/C=C(/C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,0.84,1.69937,-0.51878,0.7423592993,14.56592405,4.976846184,7.952106605
CCC/C=C(\C)C(=O)NCc1ccccc1,CCCCCC(=O)NCc1ccccc1,0.84,1.59716,-0.51035,0.7089195863,7.384723863,3.040962448,9.138544163
CCOC(=O)/C(C)=C(/c1ccccc1)C(F)(F)F,CCOC(=O)C(C)C(c1ccccc1)C(F)(F)F,0.84,1.62217,-0.50873,0.7281960492,10.27787476,2.477209421,7.899879394
CC[C@H](C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,0.84,1.26106,-0.37826,0.6955017704,9.539093476,4.874926986,7.906407526
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.84,1.638525,-0.46231,0.9276229966,7.220563126,3.22316055,7.253256653
COc1ccc(/C(=C/[N+](=O)[O-])NC(C)=O)cc1,COc1ccc([C@H](C[N+](=O)[O-])NC(C)=O)cc1,0.84,1.514145,-0.465045,0.6589172568,5.229702973,2.084324177,6.747879825
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.84,1.852445,-0.512295,0.8648900485,6.847263941,1.52,8.495315969
OCC1=C(F)CN(Cc2ccccc2)CC1,OC[C@@H]1CCN(Cc2ccccc2)C[C@@H]1F,0.84,1.50174,-0.442305,0.7388068394,7.863608645,4.173116725,8.376873146
CC(=C\[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)/C=C(\C)CO,C[C@@H](C[C@@H](C)CO)C[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,0.84,0.542,-0.491935,0.707347186,10.360185,2.904599662,11.02893683
CCOC(=O)/C=C(\C)NC(C)=O,CCOC(=O)C[C@@H](C)NC(C)=O,0.84,1.490515,-0.43864,0.7424815971,9.371274586,2.397623149,9.396687815
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.84,1.87993,-0.56376,0.7933400112,8.049405739,4.776243384,8.622143227
CCOC(=O)C1=C(NC(=O)c2ccccc2)CCCC1,CCOC(=O)[C@H]1CCCC[C@H]1NC(=O)c1ccccc1,0.84,1.4986,-0.567535,0.8098909802,9.287136137,5.068636829,9.424313393
COC(=O)/C(=C/C=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](C/C=C/c1ccccc1)NC(C)=O,0.83,0.97245,-0.43116,0.8520604268,9.238987698,2.578163535,9.133179572
CCOC(=O)/C(=C/c1ccc(OC)c(OCCCOC)c1)C(C)C,CCOC(=O)C(Cc1ccc(OC)c(OCCCOC)c1)C(C)C,0.83,1.59461,-0.51057,0.7064503354,10.31279154,3.717932768,7.001384472
COP(=O)(OC)/C(=C/c1ccc(C)cc1)OC(=O)c1ccccc1,COP(=O)(OC)[C@H](Cc1ccc(C)cc1)OC(=O)c1ccccc1,0.83,1.70358,-0.49462,0.6540894055,8.471132351,4.439456936,8.18975465
C/C(=C\c1ccccc1)CO,C[C@H](CO)Cc1ccccc1,0.83,1.454395,-0.467605,0.786852404,11.63618763,4.351962425,7.815168083
O=C1OCC/C1=C\c1ccccc1,O=C1OCCC1Cc1ccccc1,0.83,1.65466,-0.50333,0.6863236116,8.276517324,2.432652928,8.920136885
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.83,1.65335,-0.51251,0.6809366847,9.664037323,3.518150018,8.175981141
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,0.83,0.56558,-0.492,0.7644311405,10.75462766,2.189891978,11.2852529
O=C1CCC/C1=C\c1ccccc1,O=C1CCC[C@H]1Cc1ccccc1,0.83,1.62369,-0.49379,0.8478382408,9.543045558,4.062651911,11.43131432
CCC/C=C(/Cl)B1OC(C)(C)C(C)(C)O1,CCCCC(Cl)B1OC(C)(C)C(C)(C)O1,0.83,1.58666,-0.49518,0.7229488912,9.152610078,3.661119506,10.02750951
CC(=O)/C=C(/c1ccccc1)C(C)C,CC(=O)CC(c1ccccc1)C(C)C,0.83,0.970125,-0.51895,0.7065085725,9.356462871,3.517630047,12.48274208
C=C(C(=O)O)c1ccccc1,C[C@@H](C(=O)O)c1ccccc1,0.83,0.55856,-0.447625,0.6948553392,10.11513787,2.830262925,9.575497656
C=C(CCCC)CC(=O)O,CCCC[C@@H](C)CC(=O)O,0.83,1.313775,-0.27733,0.9119921729,9.359447611,4.360896894,8.553932741
C/C=C(/C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,0.83,1.60816,-0.51144,0.7301120481,9.410803636,2.523471419,8.275978575
COC(=O)/C(=C/c1ccc(OCc2ccccc2)c[n+]1[O-])NC(=O)OCc1ccccc1,COC(=O)[C@H](Cc1ccc(OCc2ccccc2)c[n+]1[O-])NC(=O)OCc1ccccc1,0.83,1.47704,-0.46487,0.6832603429,7.267902927,4.363450227,6.897241857
C=C(NC(C)=O)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,0.83,1.69055,-0.485035,0.6781238353,10.72140914,4.157778201,9.234703224
O=C1/C(=C/c2ccccc2)CCN1Cc1ccccc1,O=C1C(Cc2ccccc2)CCN1Cc1ccccc1,0.83,1.65466,-0.50333,0.6863236116,8.276517324,2.432652928,8.920136885
[H]/C=C(\Oc1ccccc1)C(=O)O,C[C@H](Oc1ccccc1)C(=O)O,0.83,1.6177,-0.49298,0.7291220183,8.915081542,3.515328942,11.62153315
CC(=O)NC1=CCC/C1=C\c1ccccc1,CC(=O)N[C@@H]1CCC/C1=C\c1ccccc1,0.83,1.530035,-0.471975,0.6396058517,6.503487815,2.939213083,9.048513328
CC1=CCCc2ccccc21,C[C@H]1CCCc2ccccc21,0.83,1.74444,-0.51513,0.6872321096,7.234024165,2.45581069,9.873259084
CCOC(=O)/C=C(/C)NC(C)=O,CCOC(=O)C[C@H](C)NC(C)=O,0.83,1.490515,-0.43864,0.7424815971,9.371274586,2.397623149,9.396687815
Cc1cnc2ccccc2n1,C[C@@H]1CNc2ccccc2N1,0.83,0.39397,-0.35481,0.8761356224,7.3793921,2.777746146,8.576010022
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.83,1.49123,-0.49687,0.8980560473,6.121638594,2.002607203,7.059155659
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.83,1.61551,-0.50429,0.7441297056,10.46053087,3.522628446,6.923759761
C=C1CCCc2ccccc21,C[C@@H]1CCCc2ccccc21,0.83,1.72998,-0.52184,0.7008246366,8.421753705,5.111715577,8.204613526
CCOC(=O)/C(C)=C/c1ccccc1,CCOC(=O)[C@H](C)Cc1ccccc1,0.83,0.96576,-0.49913,0.8557410082,8.151366884,4.161513479,9.182144486
CC1=CC(=O)NC1=O,C[C@@H]1CC(=O)NC1=O,0.83,1.502525,-0.4527,0.7492196236,9.250238571,5.573321162,10.28900909
C=C(CC)c1ccc(Br)cc1,CC[C@@H](C)c1ccc(Br)cc1,0.83,1.375825,-0.6229,0.7124662225,7.250749961,3.534201084,7.369793486
C=C(COC(C)=O)c1ccccc1,CC(=O)OC[C@@H](C)c1ccccc1,0.83,1.98507,-0.55607,0.7494583955,8.257910753,2.7509865,9.473534657
CC(=O)N/C(=C\c1ccccc1)C(=O)O,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.83,1.52531,-0.449825,0.7214638464,8.44204625,4.781985686,8.74878014
C=C(NC(C)=O)c1ccc(OC)cc1,COc1ccc([C@H](C)NC(C)=O)cc1,0.83,1.809665,-0.52406,0.7389349609,9.316557251,2.306845849,12.37852197
C=C(NC(C)=O)c1ccccc1OC,COc1ccccc1[C@@H](C)NC(C)=O,0.83,1.525035,-0.476565,0.6193626537,8.060963995,2.338313523,8.610532102
COC(=O)/C(C)=C/c1ccccc1,COC(=O)[C@H](C)Cc1ccccc1,0.83,1.6017,-0.51496,0.7797358367,8.152003002,4.271356091,8.767821181
COC(=O)/C=C(\C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,0.83,1.84611,-0.53959,0.8251549105,7.126172698,1.52,8.46638369
CCOC(=O)/C(C)=C/c1ccc(OC)cc1,CCOC(=O)[C@@H](C)Cc1ccc(OC)cc1,0.83,0.43217,-0.46862,0.9318393589,7.236556051,2.537453669,7.299842809
[H]/C=C(\NC(C)=O)C1=CC=CCC=C1,CC(=O)N[C@H](C)C1=CC=CCC=C1,0.83,1.517035,-0.47556,0.779869782,9.825121341,3.061939298,11.35411776
C=C(NC(C)=O)c1ccc(F)cc1,CC(=O)N[C@H](C)c1ccc(F)cc1,0.83,1.48763,-0.436875,0.7590966269,9.259847509,2.642931494,9.299519769
COc1ccc(/C(C)=C/C(=O)N(C)OC)c(OC)c1,COc1ccc(C(C)CC(=O)N(C)OC)c(OC)c1,0.83,1.55399,-0.48818,0.828835492,7.976341383,2.054089626,9.434399633
COC(=O)/C(=C/c1ccc(Cl)cc1)NC(C)=O,COC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(C)=O,0.83,1.84507,-0.535185,0.6015071748,12.84736174,2.488746376,9.096635513
CC1=C(C)c2ccccc2C1,C[C@@H]1Cc2ccccc2[C@@H]1C,0.83,1.68649,-0.52175,0.7329598397,9.648194709,3.184370828,7.267742497
O=S1(=O)CCCC=C(c2ccccc2)C1,O=S1(=O)CCCC[C@@H](c2ccccc2)C1,0.83,1.430635,-0.458125,0.9367778606,11.30530758,3.61386421,7.053560023
C=C(c1ccccc1)C(C)(C)C,C[C@H](c1ccccc1)C(C)(C)C,0.83,1.73241,-0.51415,0.7355339173,7.241389414,3.331181735,9.827895603
COc1cccc2c1C=C(NC(C)=O)CC2,COc1cccc2c1C[C@@H](NC(C)=O)CC2,0.83,1.686345,-0.49035,0.7044120388,10.76762904,3.847006502,8.350765342
C=C(NC(C)=O)c1ccc(Cl)cc1,CC(=O)N[C@H](C)c1ccc(Cl)cc1,0.83,1.82391,-0.501675,0.7713613492,9.046840684,2.466973134,9.091697099
O=S1(=O)C(c2ccccc2)=Cc2ccccc21,O=S1(=O)c2ccccc2CC1c1ccccc1,0.83,1.77739,-0.53437,0.6965908032,7.764183619,2.04122781,7.602158186
COC(=O)/C(=C\c1ccc(Cl)cc1)NC(C)=O,COC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(C)=O,0.83,1.84507,-0.535185,0.6015071748,12.84736174,2.488746376,9.096635513
C=C(c1ccccc1)C(C)(C)C,C[C@@H](c1ccccc1)C(C)(C)C,0.83,1.74996,-0.52339,0.7325288856,9.321936857,3.151468885,8.768751711
COC(=O)/C(=C\c1ccc(Cl)cc1)NC(C)=O,COC(=O)[C@H](Cc1ccc(Cl)cc1)NC(C)=O,0.83,1.84507,-0.535185,0.6015071748,12.84736174,2.488746376,9.096635513
C=C(CC(=O)O)C(=O)O,C[C@H](CC(=O)O)C(=O)O,0.83,1.505735,-0.449455,0.7796135389,9.251725986,3.192783174,11.07871271
CCOC(=O)/C=C(/NC(C)=O)c1ccccc1,CCOC(=O)C[C@@H](NC(C)=O)c1ccccc1,0.83,1.877065,-0.508695,0.7080460306,6.943664217,1.52,8.297821615
C/C(=C\c1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,0.83,1.98918,-0.55887,0.6932538204,11.40136576,3.906636994,10.55355694
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.83,1.731455,-0.60199,0.6401532799,7.250749961,3.534201084,7.369793486
CCOC(=O)/C=C(/C)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.83,0.77678,-0.51697,0.8685997484,10.36953667,2.875701758,6.804796893
C=C(c1ccccc1)C(C)C,CC(C)[C@H](C)c1ccccc1,0.83,1.6126,-0.42917,0.7148073518,9.21218272,3.064929587,10.12836986
COCCc1cc2ccccc2[nH]1,COCCC1Cc2ccccc2N1,0.83,0.024435,-0.552135,0.6813792862,7.755409834,2.635234214,7.136929958
COC(=O)/C(=C/c1ccc(Cl)cc1)NC(C)=O,COC(=O)[C@H](Cc1ccc(Cl)cc1)NC(C)=O,0.83,1.84507,-0.535185,0.6015071748,12.84736174,2.488746376,9.096635513
COc1cccc2c1C=C(NC(C)=O)CC2,COc1cccc2c1C[C@@H](NC(C)=O)CC2,0.83,1.67438,-0.487315,0.7357260995,11.68425429,2.4192407,8.286412446
CC(=O)NC1=C(C#N)CCCC1,CC(=O)NC1CCCCC1C#N,0.83,0.486825,-0.461185,0.8948821282,8.438510684,2.859028864,9.339075556
C/C(=C\c1ccccc1)CO[Si](C)(C)C,C[C@@H](CO[Si](C)(C)C)Cc1ccccc1,0.83,0.51843,-0.56952,0.7478801714,7.992626675,3.766216669,9.635644323
COC(=O)/C(=C/c1ccccc1)NC(=O)OC(C)(C)C,COC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0.83,1.52271,-0.45396,0.8709408777,7.419872595,3.617960977,8.924381932
CCOC(=O)/C=C(\C)NC(C)=O,CCOC(=O)C[C@@H](C)NC(C)=O,0.83,1.51916,-0.43981,0.7997868524,7.499018641,1.762595396,8.345121794
CC/C=C(\NC(C)=O)c1ccccc1,CCC[C@@H](NC(C)=O)c1ccccc1,0.83,1.832445,-0.49552,0.7999848584,7.202902086,2.271769221,10.51796
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,0.83,1.84611,-0.53959,0.8251549105,7.126172698,1.52,8.46638369
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@H](C)c1ccccc1,0.83,1.54454,-0.42426,0.9510459374,12.63481086,5.343902916,12.2751648
C/C(=C\c1ccccc1)c1ccccc1,C[C@@H](Cc1ccccc1)c1ccccc1,0.83,1.75726,-0.51351,0.6737327618,8.071300357,4.35449777,8.505424103
C=C(CC(=O)OC)C(=O)OC,COC(=O)C[C@H](C)C(=O)OC,0.83,1.82391,-0.501675,0.7713613492,9.046840684,2.466973134,9.091697099
O=C(O)/C(=C/C1CCOCC1)c1ccccc1,O=C(O)C(CC1CCOCC1)c1ccccc1,0.83,1.61969,-0.50497,0.7110219437,11.04286632,3.353168617,8.620717171
COC(=O)/C=C(\C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,0.83,1.836235,-0.514385,0.6325067555,9.133105643,2.820632697,9.155431329
C/C=C(/C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,0.83,1.58847,-0.51409,0.693970136,8.55320095,3.476110214,8.675374858
c1ccc2[nH]c(C3CC3)cc2c1,c1ccc2c(c1)C[C@@H](C1CC1)N2,0.83,0.019815,-0.538795,0.687913483,7.32860583,4.312569149,7.760747757
C/C(=C\c1ccccc1)c1ccc(Cl)cc1,C[C@H](Cc1ccccc1)c1ccc(Cl)cc1,0.83,1.56099,-0.51456,0.7035734253,8.195164378,2.37732991,7.257265451
C/C=C(/C)c1ccc(OC)cc1,CC[C@H](C)c1ccc(OC)cc1,0.83,1.43464,-0.39822,0.7232517238,8.903136111,4.972251643,9.175152714
C=C(CO)c1ccccc1,C[C@H](CO)c1ccccc1,0.83,1.91901,-0.56731,0.7562313641,9.195068461,4.217202421,9.727118451
O=S1(=O)C(Cc2ccccc2)=Cc2ccccc21,O=S1(=O)c2ccccc2CC1Cc1ccccc1,0.83,1.528125,-0.45837,0.7880812057,14.24420014,5.070952163,10.5921224
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.82,1.791335,-0.497855,0.8034965524,8.749558074,2.926746021,8.993302451
CCOC(=O)/C=C1\CCCN1C(C)=O,CCOC(=O)C[C@H]1CCCN1C(C)=O,0.82,1.51926,-0.47094,0.6129158125,7.250749961,3.534201084,7.369793486
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.82,1.72933,-0.52198,0.63675806,7.232839438,2.454800589,7.346484164
COc1ccc(C(C)=C(C)C)cc1,COc1ccc(C(C)C(C)C)cc1,0.82,1.72267,-0.51405,0.6978021338,7.660178847,2.783444066,9.628511763
C=C(CCCC)CC(=O)O,CCCC[C@@H](C)CC(=O)O,0.82,1.41146,-0.27296,0.9822027581,7.390364234,4.488350363,7.258321583
CC(C)/C=C1/C(=O)N(Cc2ccccc2)c2ccccc21,CC(C)CC1C(=O)N(Cc2ccccc2)c2ccccc21,0.82,1.63783,-0.50675,0.7249173034,10.41869735,4.605275568,6.195102566
CCc1cccc(C)c1/N=C(\C)COC,CCc1cccc(C)c1N[C@@H](C)COC,0.82,1.49721,-0.5009,0.6862828457,9.712664349,3.476595268,8.198269471
CC1=C(c2ccccc2)c2ccccc2C1,C[C@@H]1Cc2ccccc2[C@@H]1c1ccccc1,0.82,1.68008,-0.52606,0.6664473071,7.106852347,3.556252089,8.237805267
COc1cccc(C(=O)C2=C(c3cccc(OC)c3)CCC2)c1,COc1cccc(C(=O)[C@H]2CCC[C@H]2c2cccc(OC)c2)c1,0.82,1.499365,-0.445305,0.7676458256,9.061552122,4.172768951,9.072296847
COc1ccc(/C=C(\OC(=O)c2ccccc2)P(=O)(OC)OC)cc1,COc1ccc(C[C@H](OC(=O)c2ccccc2)P(=O)(OC)OC)cc1,0.82,1.702645,-0.49,0.6249126444,9.430898319,3.9773234,10.1465613
C=C(NC(C)=O)C(=O)OC,COC(=O)[C@H](C)NC(C)=O,0.82,1.83989,-0.49934,0.7341536992,12.04302145,3.119520372,11.58491854
Cl.OCC1=C(F)CN(Cc2ccccc2)CC1,OC[C@@H]1CCN(Cc2ccccc2)C[C@@H]1F,0.82,1.50426,-0.45048,0.7555907566,7.490832175,4.169850098,9.782025796
C=C(NC(C)=O)c1ccccc1C(F)(F)F,CC(=O)N[C@@H](C)c1ccccc1C(F)(F)F,0.82,1.486675,-0.444365,0.7218889769,11.50616514,3.658182778,6.978065174
COC(=O)/C(=C\c1ccc(F)cc1)NC(C)=O,COC(=O)[C@@H](Cc1ccc(F)cc1)NC(C)=O,0.82,1.84507,-0.535185,0.6015071748,12.84736174,2.488746376,9.096635513
Cc1ccc(/C(=C/C(=O)O)c2ccccc2)cc1,Cc1ccc(C(CC(=O)O)c2ccccc2)cc1,0.82,0.84905,-0.49451,0.7572155703,7.015798447,1.910941769,8.215036622
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.82,1.776685,-0.541225,0.9097325755,14.44832556,3.155327209,7.982339851
C=C(CC)c1ccc(OC)cc1,CCC(C)c1ccc(OC)cc1,0.82,1.59237,-0.50916,0.6884842061,9.976382964,2.767321946,7.308343387
O=C(O)/C(=C/c1ccccc1)CO,O=C(O)[C@@H](CO)Cc1ccccc1,0.82,1.65467,-0.50334,0.6864051435,8.014974373,2.767247407,8.591456148
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,0.82,1.87518,-0.493015,0.611820956,11.6272013,1.823880969,14.54968423
COC(=O)/C=C(/c1ccccc1)c1ccsc1,COC(=O)CC(c1ccccc1)c1ccsc1,0.82,1.61033,-0.50949,0.6795564666,11.81584308,3.360911318,6.731903807
COc1ccc2c(c1)CCC=C2C,COc1ccc2c(c1)CCC[C@H]2C,0.82,1.70144,-0.51217,0.7349923127,7.47949295,3.881831729,8.803921298
CCOC(=O)C(C/C=C(\CNC(C)=O)c1ccccc1)(NC(C)=O)C(=O)OCC,CCOC(=O)C(CC[C@H](CNC(C)=O)c1ccccc1)(NC(C)=O)C(=O)OCC,0.82,1.4486,-0.572255,0.8157321562,8.608826433,4.568199381,9.707237579
CC1=C(C)c2ccccc2C1,C[C@H]1Cc2ccccc2[C@H]1C,0.82,1.97396,-0.56353,0.7005509225,10.42339967,3.352528888,12.89668699
C=C(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,C[C@H](c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,0.82,1.99016,-0.5629,0.7150111815,8.371948353,3.563552359,11.66988953
COc1ccc(/C=C(\OC(=O)c2ccccc2)P(=O)(OC)OC)cc1OC,COc1ccc(C[C@H](OC(=O)c2ccccc2)P(=O)(OC)OC)cc1OC,0.82,1.702645,-0.49,0.6249126444,9.430898319,3.9773234,10.1465613
CN1CCC=C1c1ccccc1Cl,CN1CCC[C@H]1c1ccccc1Cl,0.82,1.71585,-0.50503,0.9448495155,8.220102946,5.003446929,7.532277914
COc1ccc2c(c1)CCC=C2C,COc1ccc2c(c1)CCC[C@@H]2C,0.82,1.75434,-0.50372,0.7677098863,8.491892017,4.763243281,8.345673875
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@@H](Cc1ccccc1)NC(C)=O,0.82,1.78119,-0.507125,0.8703119176,8.225032442,2.196720041,8.676196738
C/C(=C\c1ccccc1)CO,CC(CO)Cc1ccccc1,0.82,1.56935,-0.50665,0.86130847,9.521213605,2.508515889,11.8861517
COC(=O)/C=C1\CCCN1C(C)=O,COC(=O)C[C@H]1CCCN1C(C)=O,0.82,1.516805,-0.466945,0.675031448,9.810422496,4.529225789,9.755369926
CCOC(=O)/C=C(\C)c1ccccc1,CCOC(=O)C[C@@H](C)c1ccccc1,0.82,1.60712,-0.51246,0.6526276556,7.324054793,2.130516771,9.197058634
COC(=O)/C=C(\C)NC(C)=O,COC(=O)C[C@H](C)NC(C)=O,0.82,1.84031,-0.55,0.7315388558,7.253180682,3.384273282,8.070806618
C=C(CC)c1ccc(F)cc1,CC[C@@H](C)c1ccc(F)cc1,0.82,1.375825,-0.6229,0.7124662225,7.250749961,3.534201084,7.369793486
O=C1CCC/C1=C\c1ccccc1,O=C1CCC[C@H]1Cc1ccccc1,0.82,1.64332,-0.50422,0.7313524972,11.02705144,3.071925625,6.806144587
COc1ccc(/C=C(\OC(=O)c2ccccc2)P(=O)(OC)OC)cc1,COc1ccc(C[C@H](OC(=O)c2ccccc2)P(=O)(OC)OC)cc1,0.82,1.501435,-0.431295,0.7624219624,7.24653756,5.044735027,9.641048583
CCOC(=O)/C=C(\C)[C@@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,CCOC(=O)C[C@@H](C)[C@@H](C)C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,0.82,0.51757,-0.467525,0.7524226612,11.52648346,1.927880792,9.380809004
C=C(/C=C\C)/C=C(\C)c1ccccc1,C=C(/C=C\C)C[C@H](C)c1ccccc1,0.82,1.59513,-0.42106,0.841403047,15.01899815,3.203318869,16.82085015
O=C1C/C(=C\c2ccc(-c3ccccc3Cl)cc2)C(=O)N1Cc1ccccc1,O=C1C[C@H](Cc2ccc(-c3ccccc3Cl)cc2)C(=O)N1Cc1ccccc1,0.82,1.63783,-0.50675,0.7249173034,10.41869735,4.605275568,6.195102566
COP(=O)(OC)/C(=C/c1ccccc1)OC(=O)c1ccccc1,COP(=O)(OC)[C@H](Cc1ccccc1)OC(=O)c1ccccc1,0.82,1.702645,-0.49,0.6249126444,9.430898319,3.9773234,10.1465613
C=C(c1ccccc1)C(C)(C)C,C[C@H](c1ccccc1)C(C)(C)C,0.82,1.75266,-0.5236,0.7349981364,9.08858464,2.821070211,10.14269898
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.82,1.609155,-0.46407,0.8402266586,7.956241181,4.048490091,7.028472345
COc1ccc2c(c1)CCC=C2C,COc1ccc2c(c1)CCC[C@@H]2C,0.82,1.72874,-0.53617,0.681187104,9.519493943,3.961608102,7.506615473
C/C=C(\NC(C)=O)c1ccccc1,CC[C@H](NC(C)=O)c1ccccc1,0.82,1.526765,-0.46289,0.6690097372,7.239080476,2.895325526,6.931647961
CC/C=C(\OC(=O)c1ccccc1)P(=O)(OC)OC,CCC[C@@H](OC(=O)c1ccccc1)P(=O)(OC)OC,0.82,1.67438,-0.487315,0.7357260995,11.68425429,2.4192407,8.286412446
CC(C)OC(=O)/C(=C/c1ccccc1)c1ccccc1,CC(C)OC(=O)C(Cc1ccccc1)c1ccccc1,0.82,1.33989,-0.48478,0.8185391819,14.10863123,2.851488361,12.00607734
CC(=O)NC1=CCc2ccccc21,CC(=O)N[C@H]1CCc2ccccc21,0.82,1.532035,-0.4655,0.6448005963,8.337692894,3.489708362,6.976480209
CC1=C(C)c2ccccc2C1,C[C@H]1Cc2ccccc2[C@H]1C,0.82,1.67071,-0.52615,0.696555861,7.983788977,3.176779885,6.845924842
COc1ccc2c(c1)CCC=C2C,COc1ccc2c(c1)CCC[C@@H]2C,0.82,1.73662,-0.52801,0.6692776277,10.03943752,3.405732888,6.790015694
CCOP(=O)(/C=C(/NC(C)=O)c1ccccc1)OCC,CCOP(=O)(CC(NC(C)=O)c1ccccc1)OCC,0.82,1.54777,-0.45215,0.7218249161,10.37611835,2.331623375,10.52878759
CON(C)C(=O)/C=C(\C)c1ccccc1C,CON(C)C(=O)CC(C)c1ccccc1C,0.82,1.55399,-0.48818,0.828835492,7.976341383,2.054089626,9.434399633
C=C(NC(C)=O)c1ccccc1,CC(=O)N[C@H](C)c1ccccc1,0.82,1.82391,-0.501675,0.7713613492,9.046840684,2.466973134,9.091697099
C/C=C(\C)c1ccc(OC)cc1,CC[C@@H](C)c1ccc(OC)cc1,0.82,1.54557,-0.50521,0.6985766865,7.689681604,2.896939431,7.880289855
C=C(c1ccccc1)c1ccccc1C,Cc1ccccc1C(C)c1ccccc1,0.82,1.97807,-0.57191,0.7029852311,9.317490238,4.256944485,7.915118634
COC(=O)/C(=C/c1ccccc1)NC(C)=O,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.82,1.591705,-0.463895,0.919685287,7.23353781,2.939381369,6.910510624
C/C(=C\c1ccccc1)c1ccccc1,C[C@H](Cc1ccccc1)c1ccccc1,0.82,1.46406,-0.474365,0.8352881569,8.119423179,2.550152251,11.01293288
COC(=O)/C(=C/c1ccc(F)cc1)NC(C)=O,COC(=O)[C@@H](Cc1ccc(F)cc1)NC(C)=O,0.82,1.84507,-0.535185,0.6015071748,12.84736174,2.488746376,9.096635513
C/C(=C\c1ccccc1)C(=O)O,C[C@H](Cc1ccccc1)C(=O)O,0.82,1.52587,-0.46293,0.7654561126,12.91026183,4.556722923,7.915490986
C=C(NC(C)=O)C1=CCCc2ccccc21,CC(=O)N[C@H](C)C1=CCCc2ccccc21,0.82,1.822625,-0.515995,0.6352555442,7.176668595,2.326696417,8.960295683
